File Name,Lable,Score,Left Top X,Left Top Y,Right Bottom X,Right Bottom Y,Dice_index,Number of Pixels Affected,Time_expense
./model/artifact/3300_TB764142AW_TBAOLDC0_12_2.179_-508.917__O_20170702_005844.JPG,TCFBA,0.752305,600.407,347.232,609.843,356.296,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764142AW_TBAOLDC0_12_2.179_-508.917__O_20170702_005844.JPG,TCFBA,0.840579,391.713,333.012,402.753,343.49,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TCFBA,0.641923,728.08,303.325,794.355,367.409,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TPPFG,0.908929,328.809,296.271,415.15,388.904,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TPPFG,0.515972,138.266,641.186,151.613,654.063,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TPPFG,0.94441,509.9,299.497,623.495,374.904,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TPPFG,0.735402,807.103,82.2622,866.821,140.067,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TPWR0,0.689292,677.2,283.202,820.299,394.832,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TPWR0,0.534054,446.13,296.162,647.139,383.575,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TTFBS,0.587384,235.648,333.472,303.367,403.734,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763914AX_TBAOL1C0_20_-643.240_-733.931__S_20170630_010946.JPG,TTFBS,0.677598,253.548,527.743,260.893,535.38,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770883AJ_TBAOL8C0_1_-523.866_250.215__S_20170708_012536.JPG,TPDEB,0.88453,605.675,328.316,652.463,388.302,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764234AM_TBAOLAC0_38_-171.768_-134.52__S_20170630_080733.JPG,TCFBA,0.597451,652.52,138.944,662.201,147.364,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764234AM_TBAOLAC0_38_-171.768_-134.52__S_20170630_080733.JPG,TTFBS,0.915325,524.657,171.801,716.638,309.802,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770154AD_TBAOL8C0_8_677.429_-64.518__S_20170703_213930.JPG,TCFBA,0.66494,439.743,18.487,446.657,26.4587,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770154AD_TBAOL8C0_8_677.429_-64.518__S_20170703_213930.JPG,TCFBA,0.604317,438.814,16.6682,447.982,28.0658,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770154AD_TBAOL8C0_8_677.429_-64.518__S_20170703_213930.JPG,TCFBA,0.577568,133.979,396.735,140.833,403.149,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770154AD_TBAOL8C0_8_677.429_-64.518__S_20170703_213930.JPG,TPPFG,0.638133,319.888,392.661,334.31,407.416,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770154AD_TBAOL8C0_8_677.429_-64.518__S_20170703_213930.JPG,TTFBS,0.762732,364.721,354.242,371.579,361.669,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770154AD_TBAOL8C0_8_677.429_-64.518__S_20170703_213930.JPG,TTFBS,0.840671,513.827,264.766,518.664,270.553,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770154AD_TBAOL8C0_8_677.429_-64.518__S_20170703_213930.JPG,TTFBS,0.66462,359.071,355.244,366.281,362.313,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770154AD_TBAOL8C0_8_677.429_-64.518__S_20170703_213930.JPG,TTFBS,0.503359,363.811,350.926,374.045,364.275,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB771291AE_TBAOL6C0_1_-1057.111_336.642__S_20170711_005058.JPG,TTSPS,0.999767,514.972,190.906,556.308,238.436,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764559AL_TBAOLDC0_4_841.78_921.465__S_20170703_040624.JPG,TCFBA,0.881449,419.285,363.325,425.44,368.663,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764559AL_TBAOLDC0_4_841.78_921.465__S_20170703_040624.JPG,TPWR0,0.999622,461.728,312.716,487.838,334.997,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB771664AR_TBAOL8C0_21_507.519_-1132.534__S_20170713_101653.JPG,TTSPS,0.987019,468.916,214.886,487.495,233.435,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764136AB_TBAOLAC0_23_673.145_-610.63__S_20170701_102107.JPG,TTFBS,0.661454,747.68,293.318,765.227,309.278,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764136AB_TBAOLAC0_23_673.145_-610.63__S_20170701_102107.JPG,TTFBS,0.999958,709.09,280.362,738.791,316.93,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770120BD_TBAOLDC0_9_-1038.651_-713.576__S_20170704_062429.JPG,TPWR0,0.999292,465.558,40.2981,495.218,81.8358,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB771397AH_TBAOL6C0_10_-617.376_-135.138__S_20170711_112901.JPG,TTSPS,0.97272,410.125,567.456,436.712,593.389,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TCFBA,0.56554,290.907,535.487,335.78,591.095,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TPWR0,0.901753,456.715,184.406,653.153,387.137,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TPWR0,0.831618,500.201,201.436,617.123,303.36,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TPWR0,0.968507,503.044,456.196,691.538,581.473,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TTFBS,0.768016,435.195,500.904,455.628,514.585,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TTFBS,0.739349,286.931,525.103,344.633,593.114,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TTFBS,0.873391,336.997,537.404,343.325,543.955,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TTFBS,0.630124,342.935,537.423,349.463,544.335,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764129AW_TBAOL9C0_4_1020.648_314.521__M_20170630_061146.JPG,TTSPS,0.59505,501.821,166.42,511.235,181.035,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770089AG_TBAOLDC0_12_-1044.391_-560.990__S_20170703_123601.JPG,TPWR0,0.995056,396.066,0,461.601,33.4107,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764699AX_TBAOL9C0_5_-941.119_-336.938__S_20170703_164132.JPG,TCFBA,0.974607,552.866,336.564,569.786,367.411,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB790334BA_TBAOL6C0_16_505.899_-441.235__S_20170904_130045.JPG,TPPFG,0.999327,382.615,347.878,412.715,367.828,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784109AV_TBAOL8C0_6_401.676_1116.325__S_20170829_203622.JPG,TPDEB,0.980663,601.646,228.893,624.914,253.584,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764594AM_TBAOLDC0_9_-388.275_-399.776__S_20170703_041128.JPG,TPPFG,0.618859,363.961,0,460.588,66.6774,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764594AM_TBAOLDC0_9_-388.275_-399.776__S_20170703_041128.JPG,TPWR0,0.688291,357.23,0,477.782,96.1024,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770718AN_TBAOLDC0_11_-1059.143_-1131.727__S_20170707_162455.JPG,TPWR0,0.999642,426.176,196.94,456.13,227.014,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770357BA_TBAOL8C0_15_1017.359_329.319__S_20170706_143745.JPG,TTSPS,0.999802,633.728,144.088,655.747,176.558,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770579AQ_TBAOL8C0_8_1038.381_-1150.358__L_20170707_102951.JPG,TTSPS,0.999436,342.025,226.685,468.072,346.458,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764552AZ_TBAOLDC0_2_-828.10_972.706__S_20170701_225225.JPG,TTFBS,0.640122,472.09,0.491125,483.65,59.2874,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764552AZ_TBAOLDC0_2_-828.10_972.706__S_20170701_225225.JPG,TTFBS,0.931211,428.533,392.162,447.657,417.857,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784003AT_TBAOL8C0_4_-476.643_365.818__S_20170830_002048.JPG,TCFBA,0.614904,687.199,369.251,699.387,380.789,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784003AT_TBAOL8C0_4_-476.643_365.818__S_20170830_002048.JPG,TPPFG,0.630568,678.464,382.703,693.606,405.488,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB771737AQ_TBAOL9C0_14_955.798_910.565__S_20170713_185846.JPG,TTSPS,0.996055,456.251,238.874,478.309,260.949,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763887AA_TBAOLDC0_9_1051.548_-1013.987__S_20170629_054047.JPG,TPDEB,0.979732,500.844,262.483,536.773,299.437,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784575BD_TBAOL6C0_1_-873.67_1193.40__O_20170831_040657.JPG,TPDEB,0.992859,498.154,202.996,610.254,318.852,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770116AE_TBAOL9C0_20_-107.616_-1117.255__M_20170704_222315.JPG,TCFBA,0.51509,699.705,345.824,714.836,364.869,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770116AE_TBAOL9C0_20_-107.616_-1117.255__M_20170704_222315.JPG,TCFBA,0.962591,637.119,315.772,707.181,367.553,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770116AE_TBAOL9C0_20_-107.616_-1117.255__M_20170704_222315.JPG,TPPFG,0.746815,748.761,342.347,761.383,363.252,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770116AE_TBAOL9C0_20_-107.616_-1117.255__M_20170704_222315.JPG,TPWR0,0.62182,573.815,332.924,624.226,367.329,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770116AE_TBAOL9C0_20_-107.616_-1117.255__M_20170704_222315.JPG,TPWR0,0.706053,617.911,307.461,725.699,367.012,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770116AE_TBAOL9C0_20_-107.616_-1117.255__M_20170704_222315.JPG,TTSPS,0.602827,701.608,345.544,713.875,361.315,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764204AE_TBAOL9C0_10_-201.321_-886.172__M_20170630_064722.JPG,TCFBA,0.904682,614.453,701.848,627.582,716.89,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764204AE_TBAOL9C0_10_-201.321_-886.172__M_20170630_064722.JPG,TPDEB,0.611042,711.841,368.833,721.341,377.631,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162BA_TBAOLAC0_21_-107.14_-1022.528__S_20170704_123617.JPG,TCFBA,0.976945,423.058,212.331,468.185,249.953,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162BA_TBAOLAC0_21_-107.14_-1022.528__S_20170704_123617.JPG,TCFBA,0.690608,495.662,200.317,506.571,213.256,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162BA_TBAOLAC0_21_-107.14_-1022.528__S_20170704_123617.JPG,TCFBA,0.738745,590.277,337.983,599.173,346.906,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162BA_TBAOLAC0_21_-107.14_-1022.528__S_20170704_123617.JPG,TCFBA,0.724363,454.921,203.188,469.88,215.208,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162BA_TBAOLAC0_21_-107.14_-1022.528__S_20170704_123617.JPG,TCFBA,0.698331,459.461,201.954,476.585,214.014,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162BA_TBAOLAC0_21_-107.14_-1022.528__S_20170704_123617.JPG,TTFBS,0.52959,466.269,203.43,474.846,210.568,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162BA_TBAOLAC0_21_-107.14_-1022.528__S_20170704_123617.JPG,TTFBS,0.630604,450.069,273.275,457.206,280.666,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162BA_TBAOLAC0_21_-107.14_-1022.528__S_20170704_123617.JPG,TTFBS,0.652564,463.656,201.979,475.133,215.963,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784089AE_TBAOLAC0_51_93.627_-668.647__S_20170828_195614.JPG,TPDEB,0.916561,461.283,353.181,506.609,398.74,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784089AE_TBAOLAC0_51_93.627_-668.647__S_20170828_195614.JPG,TPWR0,0.515675,459.625,352.338,505.466,398.814,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB771885AB_TBAOL9C0_1_-745.995_1007.907__L_20170715_053152.JPG,TPWR0,0.504491,711.91,275.454,729.315,289.481,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB771885AB_TBAOL9C0_1_-745.995_1007.907__L_20170715_053152.JPG,TTSPS,0.627785,711.362,275.7,729.381,289.039,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB771885AB_TBAOL9C0_1_-745.995_1007.907__L_20170715_053152.JPG,TTSPS,0.999608,504.072,144.402,665.435,260.166,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764212AW_TBAOLAC0_8_-944.256_187.989__S_20170630_161928.JPG,TTFBS,0.991905,546.179,338.376,565.144,370.813,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784247AL_TBAOL6C0_1_-878.918_1219.644__M_20170829_073229.JPG,TPDEB,0.996418,504.372,421.952,599.358,532.236,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764525AC_TBAOLAC0_3_-23.227_435.925__S_20170703_131612.JPG,TCFBA,0.999927,429.524,352.322,454.829,374.937,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764128AW_TBAOLAC0_7_852.672_942.873__S_20170630_023622.JPG,TTFBS,0.98716,356.963,349.698,389.205,394.651,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764153AP_TBAOL9C0_12_17.865_-655.802__S_20170630_054342.JPG,TPPFG,0.60832,558.634,374.145,659.065,401.245,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764153AP_TBAOL9C0_12_17.865_-655.802__S_20170630_054342.JPG,TTFBS,0.503987,172.884,248.621,181.499,257.617,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764580AJ_TBAOLDC0_16_-1055.986_-966.766__S_20170702_015235.JPG,TPWR0,0.999517,400.815,132.457,430.078,157.829,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764023BA_TBAOL8C0_17_-485.128_-1120.457__M_20170630_010339.JPG,TPPFG,0.956051,454.664,181.611,564.963,231.518,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764023BA_TBAOL8C0_17_-485.128_-1120.457__M_20170630_010339.JPG,TPWR0,0.799771,393.532,159.949,469.671,220.795,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764023BA_TBAOL8C0_17_-485.128_-1120.457__M_20170630_010339.JPG,TTSPS,0.683251,724.703,237.258,734.389,244.859,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764023BA_TBAOL8C0_17_-485.128_-1120.457__M_20170630_010339.JPG,TTSPS,0.969409,351.383,142.109,362.495,152.863,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764023BA_TBAOL8C0_17_-485.128_-1120.457__M_20170630_010339.JPG,TTSPS,0.704076,580.733,205.179,597.763,220.13,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764656AJ_TBAOLDC0_16_659.660_-62.771__M_20170703_002925.JPG,TCFBA,0.628515,333.129,359.786,342.708,371.485,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764656AJ_TBAOLDC0_16_659.660_-62.771__M_20170703_002925.JPG,TPWR0,0.995513,337.028,253.792,448.484,384.69,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770450AY_TBAOL6C0_12_-786.820_-1158.290__S_20170706_141149.JPG,TTSPS,0.997185,440.486,454.959,460.574,476.189,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764590BA_TBAOL8C0_29_765.319_-52.356__S_20170703_073008.JPG,TCFBA,0.957985,359.493,382.248,368.533,392.673,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764590BA_TBAOL8C0_29_765.319_-52.356__S_20170703_073008.JPG,TPDEB,0.562277,379.3,177.283,389.956,187.624,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764590BA_TBAOL8C0_29_765.319_-52.356__S_20170703_073008.JPG,TPWR0,0.597606,379.138,170.152,387.439,181.1,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764590BA_TBAOL8C0_29_765.319_-52.356__S_20170703_073008.JPG,TTFBS,0.940455,518.11,230.964,527.399,239.992,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764590BA_TBAOL8C0_29_765.319_-52.356__S_20170703_073008.JPG,TTFBS,0.50178,383.146,171.584,390.173,178.737,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764600AP_TBAOLDC0_14_-249.133_-441.488__S_20170704_011518.JPG,TPWR0,0.999815,401.431,38.6169,441.155,75.19,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764600AP_TBAOLDC0_14_-249.133_-441.488__S_20170704_011518.JPG,TPWR0,0.994733,367.024,71.4596,395.862,99.3385,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770162AU_TBAOLAC0_3_-974.174_344.142__S_20170704_123044.JPG,TCFBA,0.998191,566.951,445.499,607.878,470.704,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770140AE_TBAOL8C0_2_-1038.53_460.17__S_20170703_132808.JPG,TCFBA,0.99304,647.832,244.853,671.177,275.096,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770313AV_TBAOL9C0_5_-688.206_649.511__S_20170704_095708.JPG,TCFBA,0.561088,535.448,177.693,612.362,210.12,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TCFBA,0.655541,724.694,295.007,729.814,300.474,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TCFBA,0.508646,724.207,294.167,730.911,301.774,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TCFBA,0.908508,470.899,469.039,479.258,476.601,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TCFBA,0.93045,773.424,446.76,780.328,457.015,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TCFBA,0.592437,470.466,473.261,475.984,478.621,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TPPFG,0.574225,774.55,377.925,781.7,385.469,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TPWR0,0.926728,453.706,288.022,495.298,385.11,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TTFBS,0.653367,524.725,582.457,533.559,591.404,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TTFBS,0.556984,776.589,326.871,782.076,333.427,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TTFBS,0.53329,526.742,609.254,533.709,616.377,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764676AF_TBAOLDC0_10_799.924_1102.922__S_20170703_081614.JPG,TTFBS,0.552895,525.002,605.401,534.264,618.129,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764162AJ_TBAOL8C0_8_-1056.619_1124.17__S_20170630_073119.JPG,TTFBS,0.99754,603.784,293.576,621.22,313.715,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770037AM_TBAOLDC0_1_-692.476_871.718__S_20170703_034014.JPG,TCFBA,0.615171,445.293,412.068,455.554,421.114,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770037AM_TBAOLDC0_1_-692.476_871.718__S_20170703_034014.JPG,TCFBA,0.677221,440.036,463.956,446.959,469.95,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770037AM_TBAOLDC0_1_-692.476_871.718__S_20170703_034014.JPG,TPPFG,0.895998,422.864,352.815,452.535,397.783,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770177AD_TBAOLAC0_12_689.256_-303.533__S_20170704_032905.JPG,TPWR0,0.634932,592.019,233.751,607.681,249.951,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770177AD_TBAOLAC0_12_689.256_-303.533__S_20170704_032905.JPG,TTFBS,0.998355,610.65,293.939,637.796,341.667,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770195BD_TBAOLAC0_17_-25.948_913.702__S_20170704_063525.JPG,TCFBA,0.742844,434.533,712.969,443.912,723.533,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770195BD_TBAOLAC0_17_-25.948_913.702__S_20170704_063525.JPG,TCFBA,0.55089,358.52,543.878,370.293,558.674,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770195BD_TBAOLAC0_17_-25.948_913.702__S_20170704_063525.JPG,TTFBS,0.88348,446.882,338.01,502.334,415.999,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770195BD_TBAOLAC0_17_-25.948_913.702__S_20170704_063525.JPG,TTSPS,0.922298,380.51,491.962,392.891,502.274,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770195BD_TBAOLAC0_17_-25.948_913.702__S_20170704_063525.JPG,TTSPS,0.742052,374.004,492.325,397.185,503.015,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770168AS_TBAOL9C0_4_-70.525_1130.403__O_20170704_062133.JPG,TPWR0,0.964197,509.059,72.8378,728.844,302.668,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770168AS_TBAOL9C0_4_-70.525_1130.403__O_20170704_062133.JPG,TPWR0,0.877043,509.493,7.99131,758.689,588.25,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770168AS_TBAOL9C0_4_-70.525_1130.403__O_20170704_062133.JPG,TTFBS,0.68718,366.696,82.2853,498.935,261.139,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770168AS_TBAOL9C0_4_-70.525_1130.403__O_20170704_062133.JPG,TTFBS,0.858903,353.284,232.758,463.86,369.494,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764104BD_TBAOL8C0_14_395.486_-134.611__S_20170630_033242.JPG,TPPFG,0.772751,421.967,396.588,462.75,418.195,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784525AY_TBAOL6C0_2_-870.756_1158.284__M_20170830_164839.JPG,TPDEB,0.988423,540.63,194.777,584.511,236.615,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB784525AY_TBAOL6C0_2_-870.756_1158.284__M_20170830_164839.JPG,TTFBS,0.815196,432.854,287.466,454.964,315.207,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770549AM_TBAOLDC0_22_-923.626_-34.33__S_20170706_231839.JPG,TTSPS,0.998317,394.847,297.907,422.028,324.745,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB763902AQ_TBAOLAC0_13_-45.113_1187.255__M_20170630_153837.JPG,TTFBS,0.990965,436.73,306.183,489.326,356.612,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770454AM_TBAOL6C0_12_421.792_-1078.259__S_20170707_020545.JPG,TPPFG,0.908715,410.236,368.824,428.345,392.018,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770417AA_TBAOLAC0_1_-465.383_290.924__S_20170705_201751.JPG,TPWR0,0.997326,417.267,475.497,444.685,502.261,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB764650AJ_TBAOLDC0_13_-1060.149_-412.867__S_20170703_075629.JPG,TPWR0,0.999833,402.143,35.3267,440.845,72.361,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770084BB_TBAOL8C0_4_813.448_1093.759__S_20170703_201129.JPG,TCFBA,0.997046,603.5,192.087,620.519,212.018,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770674AR_TBAOLAC0_48_1033.521_-669.241__O_20170707_065653.JPG,TTFBS,0.610872,406.592,449.502,427.476,464.681,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770674AR_TBAOLAC0_48_1033.521_-669.241__O_20170707_065653.JPG,TTSPS,0.995256,347.064,194.284,589.901,405.563,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770674AR_TBAOLAC0_48_1033.521_-669.241__O_20170707_065653.JPG,TTSPS,0.613114,453.238,156.37,648.166,440.358,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770098BA_TBAOLAC0_7_58.753_1126.763__S_20170703_162152.JPG,TCFBA,0.527855,497.859,499.387,505.951,510.471,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770098BA_TBAOLAC0_7_58.753_1126.763__S_20170703_162152.JPG,TCFBA,0.534524,495.042,499.54,506.517,514.479,0.9716126716324162,1,0.4329819679260254
./model/artifact/3300_TB770098BA_TBAOLAC0_7_58.753_1126.763__S_20170703_162152.JPG,TCFBA,0.78301,430.621,513.299,470.756,544.381,0.9716126716324162,1,0.4329819679260254
